,Mob dist,Thresh,Anomaly
2004-02-13 10:22:39,1.819239746187631,3.5969351255979984,False
2004-02-13 10:32:39,1.4047608977131536,3.5969351255979984,False
2004-02-13 10:42:39,2.5012744002651908,3.5969351255979984,False
2004-02-13 10:52:39,1.1395061874375596,3.5969351255979984,False
2004-02-13 11:02:39,0.6311667581947394,3.5969351255979984,False
2004-02-13 11:12:39,0.6168130448993685,3.5969351255979984,False
2004-02-13 11:22:39,1.2472804460541995,3.5969351255979984,False
2004-02-13 11:32:39,0.6030870970021492,3.5969351255979984,False
2004-02-13 11:42:39,1.1849979011935192,3.5969351255979984,False
2004-02-13 11:52:39,1.1646004301882062,3.5969351255979984,False
2004-02-13 12:02:39,1.539636986875643,3.5969351255979984,False
2004-02-13 12:12:39,0.7726336411971422,3.5969351255979984,False
2004-02-13 12:22:39,0.591014654849607,3.5969351255979984,False
2004-02-13 12:32:39,2.1544121866722454,3.5969351255979984,False
2004-02-13 12:42:39,0.37796321174478353,3.5969351255979984,False
2004-02-13 12:52:39,1.0231580858191418,3.5969351255979984,False
2004-02-13 13:02:39,0.9278360275019097,3.5969351255979984,False
2004-02-13 13:12:39,0.3970821830793359,3.5969351255979984,False
2004-02-13 13:22:39,1.1263929180255496,3.5969351255979984,False
2004-02-13 13:32:39,0.44514609921275966,3.5969351255979984,False
2004-02-13 13:42:39,1.7506204926251219,3.5969351255979984,False
2004-02-13 13:52:39,0.7147080263486655,3.5969351255979984,False
2004-02-13 14:02:39,0.9358774087534345,3.5969351255979984,False
2004-02-13 14:12:39,1.2292641825229358,3.5969351255979984,False
2004-02-13 14:22:39,1.2464984761656965,3.5969351255979984,False
2004-02-13 14:32:39,0.798591888071125,3.5969351255979984,False
2004-02-13 14:42:39,0.9588803046368194,3.5969351255979984,False
2004-02-13 14:52:39,0.7068139909222885,3.5969351255979984,False
2004-02-13 15:02:39,0.7577990532947719,3.5969351255979984,False
2004-02-13 15:12:39,0.5979052970574754,3.5969351255979984,False
2004-02-13 15:22:39,0.7141542877121141,3.5969351255979984,False
2004-02-13 15:32:39,0.5472807061682039,3.5969351255979984,False
2004-02-13 15:42:39,0.6549626688462635,3.5969351255979984,False
2004-02-13 15:52:39,0.5314737676606835,3.5969351255979984,False
2004-02-13 16:02:39,0.5307518922873297,3.5969351255979984,False
2004-02-13 16:12:39,0.4210325772897402,3.5969351255979984,False
2004-02-13 16:22:39,0.881402534821707,3.5969351255979984,False
2004-02-13 16:32:39,0.5883754880367464,3.5969351255979984,False
2004-02-13 16:42:39,1.130670027850626,3.5969351255979984,False
2004-02-13 16:52:39,0.7958677390511747,3.5969351255979984,False
2004-02-13 17:02:39,0.8234735355734505,3.5969351255979984,False
2004-02-13 17:12:39,1.258274019812168,3.5969351255979984,False
2004-02-13 17:22:39,0.6654048473978456,3.5969351255979984,False
2004-02-13 17:32:39,1.715778776813557,3.5969351255979984,False
2004-02-13 17:42:39,0.6934888159416549,3.5969351255979984,False
2004-02-13 17:52:39,0.7245659212170267,3.5969351255979984,False
2004-02-13 18:02:39,0.38682069016780407,3.5969351255979984,False
2004-02-13 18:12:39,0.7833194276037321,3.5969351255979984,False
2004-02-13 18:22:39,0.6985312161266131,3.5969351255979984,False
2004-02-13 18:32:39,0.5131912657209494,3.5969351255979984,False
2004-02-13 18:42:39,0.5838683570133648,3.5969351255979984,False
2004-02-13 18:52:39,1.2234745552903494,3.5969351255979984,False
2004-02-13 19:02:39,0.7525905316418813,3.5969351255979984,False
2004-02-13 19:12:39,1.7653654339915104,3.5969351255979984,False
2004-02-13 19:22:39,0.9088614848223258,3.5969351255979984,False
2004-02-13 19:32:39,0.7567355031315991,3.5969351255979984,False
2004-02-13 19:42:39,0.43576497909627737,3.5969351255979984,False
2004-02-13 19:52:39,1.1003151173850247,3.5969351255979984,False
2004-02-13 20:02:39,0.47517645617843296,3.5969351255979984,False
2004-02-13 20:12:39,1.1383068275461827,3.5969351255979984,False
2004-02-13 20:22:39,0.8961118140307542,3.5969351255979984,False
2004-02-13 20:32:39,0.5106566892775221,3.5969351255979984,False
2004-02-13 20:42:39,0.6147742403876789,3.5969351255979984,False
2004-02-13 20:52:39,0.5651888650443847,3.5969351255979984,False
2004-02-13 21:02:39,0.32395052966923954,3.5969351255979984,False
2004-02-13 21:12:39,0.2547695952996997,3.5969351255979984,False
2004-02-13 21:22:39,1.2557929397386383,3.5969351255979984,False
2004-02-13 21:32:39,0.8495141052086589,3.5969351255979984,False
2004-02-13 21:42:39,0.732995785872677,3.5969351255979984,False
2004-02-13 21:52:39,1.0415477948293705,3.5969351255979984,False
2004-02-13 22:02:39,0.8294295396245345,3.5969351255979984,False
2004-02-13 22:12:39,1.4388726515592178,3.5969351255979984,False
2004-02-13 22:22:39,0.4224552496702485,3.5969351255979984,False
2004-02-13 22:32:39,0.3188622885967263,3.5969351255979984,False
2004-02-13 22:42:39,1.0389112873075648,3.5969351255979984,False
2004-02-13 22:52:39,0.5399660535521165,3.5969351255979984,False
2004-02-13 23:02:39,0.554093500903893,3.5969351255979984,False
2004-02-13 23:12:39,0.724239579865345,3.5969351255979984,False
2004-02-13 23:22:39,0.4645372481328702,3.5969351255979984,False
2004-02-13 23:32:39,0.6400277056168215,3.5969351255979984,False
2004-02-13 23:42:39,0.6286783457231804,3.5969351255979984,False
2004-02-13 23:52:39,0.6163391757290011,3.5969351255979984,False
2004-02-14 00:02:39,0.5369318058274256,3.5969351255979984,False
2004-02-14 00:12:39,0.6397811554014342,3.5969351255979984,False
2004-02-14 00:22:39,0.36515826965814835,3.5969351255979984,False
2004-02-14 00:32:39,0.4243354602987796,3.5969351255979984,False
2004-02-14 00:42:39,0.7330996432621197,3.5969351255979984,False
2004-02-14 00:52:39,0.7695942585168125,3.5969351255979984,False
2004-02-14 01:02:39,0.5678911637083669,3.5969351255979984,False
2004-02-14 01:12:39,1.1834183397235973,3.5969351255979984,False
2004-02-14 01:22:39,0.4105745298307804,3.5969351255979984,False
2004-02-14 01:32:39,0.7565220972792716,3.5969351255979984,False
2004-02-14 01:42:39,0.7240859280694474,3.5969351255979984,False
2004-02-14 01:52:39,0.8354226951386322,3.5969351255979984,False
2004-02-14 02:02:39,0.3828901453550056,3.5969351255979984,False
2004-02-14 02:12:39,0.3111560888953486,3.5969351255979984,False
2004-02-14 02:22:39,0.5333232615439875,3.5969351255979984,False
2004-02-14 02:32:39,0.6069969348055569,3.5969351255979984,False
2004-02-14 02:42:39,0.623989793514104,3.5969351255979984,False
2004-02-14 02:52:39,1.0546295082279418,3.5969351255979984,False
2004-02-14 03:02:39,1.0804915545645342,3.5969351255979984,False
2004-02-14 03:12:39,0.409094851358272,3.5969351255979984,False
2004-02-14 03:22:39,1.01156465400521,3.5969351255979984,False
2004-02-14 03:32:39,1.3097994382546976,3.5969351255979984,False
2004-02-14 03:42:39,0.36956903378607553,3.5969351255979984,False
2004-02-14 03:52:39,1.4606713840206214,3.5969351255979984,False
2004-02-14 04:02:39,0.43386223242036487,3.5969351255979984,False
2004-02-14 04:12:39,0.8320096693010376,3.5969351255979984,False
2004-02-14 04:22:39,0.4234862901634687,3.5969351255979984,False
2004-02-14 04:32:39,0.5416311409318932,3.5969351255979984,False
2004-02-14 04:42:39,0.5371006708942901,3.5969351255979984,False
2004-02-14 04:52:39,0.520615152548424,3.5969351255979984,False
2004-02-14 05:02:39,0.45653035339067005,3.5969351255979984,False
2004-02-14 05:12:39,0.4459928955911609,3.5969351255979984,False
2004-02-14 05:22:39,0.2542842576729119,3.5969351255979984,False
2004-02-14 05:32:39,0.9275881788460094,3.5969351255979984,False
2004-02-14 05:42:39,0.8757918400032326,3.5969351255979984,False
2004-02-14 05:52:39,0.34633752097048404,3.5969351255979984,False
2004-02-14 06:02:39,0.4701741916851877,3.5969351255979984,False
2004-02-14 06:12:39,0.4441549011793181,3.5969351255979984,False
2004-02-14 06:22:39,0.8303522429603605,3.5969351255979984,False
2004-02-14 06:32:39,0.6317106333679476,3.5969351255979984,False
2004-02-14 06:42:39,0.5015218989341166,3.5969351255979984,False
2004-02-14 06:52:39,0.6724237821946742,3.5969351255979984,False
2004-02-14 07:02:39,0.4856035830355122,3.5969351255979984,False
2004-02-14 07:12:39,0.9434615409593533,3.5969351255979984,False
2004-02-14 07:22:39,0.6766033723001386,3.5969351255979984,False
2004-02-14 07:32:39,0.4311746645679176,3.5969351255979984,False
2004-02-14 07:42:39,0.6675524805228624,3.5969351255979984,False
2004-02-14 07:52:39,0.7248830817838864,3.5969351255979984,False
2004-02-14 08:02:39,0.5840293370414997,3.5969351255979984,False
2004-02-14 08:12:39,0.6672500018815871,3.5969351255979984,False
2004-02-14 08:22:39,0.319618044371315,3.5969351255979984,False
2004-02-14 08:32:39,0.4025319453142594,3.5969351255979984,False
2004-02-14 08:42:39,0.9973054347812274,3.5969351255979984,False
2004-02-14 08:52:39,0.767678525616952,3.5969351255979984,False
2004-02-14 09:02:39,1.4481718590517374,3.5969351255979984,False
2004-02-14 09:12:39,0.6390145265427828,3.5969351255979984,False
2004-02-14 09:22:39,0.6067754189887563,3.5969351255979984,False
2004-02-14 09:32:39,0.9792640411317948,3.5969351255979984,False
2004-02-14 09:42:39,0.6771599421088458,3.5969351255979984,False
2004-02-14 09:52:39,0.4273395068111876,3.5969351255979984,False
2004-02-14 10:02:39,1.1544016268321646,3.5969351255979984,False
2004-02-14 10:12:39,0.5333301938158798,3.5969351255979984,False
2004-02-14 10:22:39,0.9552610887276203,3.5969351255979984,False
2004-02-14 10:32:39,0.5251232411301487,3.5969351255979984,False
2004-02-14 10:42:39,1.0819969807217527,3.5969351255979984,False
2004-02-14 10:52:39,0.45976374933430325,3.5969351255979984,False
2004-02-14 11:02:39,0.5866628895670085,3.5969351255979984,False
2004-02-14 11:12:39,1.1745887515635414,3.5969351255979984,False
2004-02-14 11:22:39,1.4498406812413576,3.5969351255979984,False
2004-02-14 11:32:39,0.26822867066367995,3.5969351255979984,False
2004-02-14 11:42:39,0.42046178442191995,3.5969351255979984,False
2004-02-14 11:52:39,0.3564667295918142,3.5969351255979984,False
2004-02-14 12:02:39,1.902170140851772,3.5969351255979984,False
2004-02-14 12:12:39,0.5733077362911796,3.5969351255979984,False
2004-02-14 12:22:39,0.5212135227488381,3.5969351255979984,False
2004-02-14 12:32:39,0.3752444937728774,3.5969351255979984,False
2004-02-14 12:42:39,0.8169478876532169,3.5969351255979984,False
2004-02-14 12:52:39,0.6618352563656148,3.5969351255979984,False
2004-02-14 13:02:39,0.6612196440638309,3.5969351255979984,False
2004-02-14 13:12:39,0.5618221009322197,3.5969351255979984,False
2004-02-14 13:22:39,1.3075181313383515,3.5969351255979984,False
2004-02-14 13:32:39,1.0288236995358442,3.5969351255979984,False
2004-02-14 13:42:39,0.5169367033101634,3.5969351255979984,False
2004-02-14 13:52:39,0.9790935660901908,3.5969351255979984,False
2004-02-14 14:02:39,1.137235115371176,3.5969351255979984,False
2004-02-14 14:12:39,0.8392350554563507,3.5969351255979984,False
2004-02-14 14:22:39,0.5672083476285801,3.5969351255979984,False
2004-02-14 14:32:39,1.7416831368234211,3.5969351255979984,False
2004-02-14 14:42:39,1.3156082190175478,3.5969351255979984,False
2004-02-14 14:52:39,0.5093475900590215,3.5969351255979984,False
2004-02-14 15:02:39,0.8334045063999945,3.5969351255979984,False
2004-02-14 15:12:39,0.8130664431148114,3.5969351255979984,False
2004-02-14 15:22:39,0.7486944190257439,3.5969351255979984,False
2004-02-14 15:32:39,0.6816660502132961,3.5969351255979984,False
2004-02-14 15:42:39,1.1975443539561885,3.5969351255979984,False
2004-02-14 15:52:39,0.5308731462370105,3.5969351255979984,False
2004-02-14 16:02:39,0.6824762364127814,3.5969351255979984,False
2004-02-14 16:12:39,0.6704918402044983,3.5969351255979984,False
2004-02-14 16:22:39,0.7781363896713789,3.5969351255979984,False
2004-02-14 16:32:39,0.473814309836098,3.5969351255979984,False
2004-02-14 16:42:39,0.6073365594288437,3.5969351255979984,False
2004-02-14 16:52:39,0.6988380315776321,3.5969351255979984,False
2004-02-14 17:02:39,0.48792966605398075,3.5969351255979984,False
2004-02-14 17:12:39,0.4477127279003321,3.5969351255979984,False
2004-02-14 17:22:39,0.7500353029680276,3.5969351255979984,False
2004-02-14 17:32:39,0.80115525955148,3.5969351255979984,False
2004-02-14 17:42:39,0.5647154405331196,3.5969351255979984,False
2004-02-14 17:52:39,1.0389405832241478,3.5969351255979984,False
2004-02-14 18:02:39,1.3882539704232717,3.5969351255979984,False
2004-02-14 18:12:39,0.864741478635755,3.5969351255979984,False
2004-02-14 18:22:39,0.8595640855447857,3.5969351255979984,False
2004-02-14 18:32:39,0.770195988026616,3.5969351255979984,False
2004-02-14 18:42:39,0.3487053882363481,3.5969351255979984,False
2004-02-14 18:52:39,0.30587204697367015,3.5969351255979984,False
2004-02-14 19:02:39,0.5514993139023211,3.5969351255979984,False
2004-02-14 19:12:39,0.5867657968350056,3.5969351255979984,False
2004-02-14 19:22:39,1.2110090815327055,3.5969351255979984,False
2004-02-14 19:32:39,0.9026623152829465,3.5969351255979984,False
2004-02-14 19:42:39,0.5449302412357232,3.5969351255979984,False
2004-02-14 19:52:39,1.2224559360992915,3.5969351255979984,False
2004-02-14 20:02:39,0.4174497572525039,3.5969351255979984,False
2004-02-14 20:12:39,0.5451951781705868,3.5969351255979984,False
2004-02-14 20:22:39,0.4933859520703107,3.5969351255979984,False
2004-02-14 20:32:39,1.2058011271857052,3.5969351255979984,False
2004-02-14 20:42:39,1.3664681472863478,3.5969351255979984,False
2004-02-14 20:52:39,1.5144629741247972,3.5969351255979984,False
2004-02-14 21:02:39,0.702849381189476,3.5969351255979984,False
2004-02-14 21:12:39,0.5419828590447484,3.5969351255979984,False
2004-02-14 21:22:39,0.8768748829601815,3.5969351255979984,False
2004-02-14 21:32:39,0.7797428286162771,3.5969351255979984,False
2004-02-14 21:42:39,1.5701780222388273,3.5969351255979984,False
2004-02-14 21:52:39,0.4973992927376478,3.5969351255979984,False
2004-02-14 22:02:39,0.5524120664888008,3.5969351255979984,False
2004-02-14 22:12:39,0.6893941582061719,3.5969351255979984,False
2004-02-14 22:22:39,0.9233951724317004,3.5969351255979984,False
2004-02-14 22:32:39,0.7535724288414366,3.5969351255979984,False
2004-02-14 22:42:39,1.809719567499854,3.5969351255979984,False
2004-02-14 22:52:39,0.9682727750058262,3.5969351255979984,False
2004-02-14 23:02:39,0.5710848118954043,3.5969351255979984,False
2004-02-14 23:12:39,0.39419970058006915,3.5969351255979984,False
2004-02-14 23:22:39,0.5342310318171478,3.5969351255979984,False
2004-02-14 23:32:39,0.7866029750707191,3.5969351255979984,False
2004-02-14 23:42:39,0.759833827731249,3.5969351255979984,False
2004-02-14 23:52:39,1.266156852544461,3.5969351255979984,False
2004-02-15 00:02:39,0.9513945046416813,3.5969351255979984,False
2004-02-15 00:12:39,0.9160416462581998,3.5969351255979984,False
2004-02-15 00:22:39,1.5797535655928907,3.5969351255979984,False
2004-02-15 00:32:39,1.0272494660693574,3.5969351255979984,False
2004-02-15 00:42:39,0.8672059539251865,3.5969351255979984,False
2004-02-15 00:52:39,0.9804473170958484,3.5969351255979984,False
2004-02-15 01:02:39,0.9239831821688217,3.5969351255979984,False
2004-02-15 01:12:39,0.7215087360050186,3.5969351255979984,False
2004-02-15 01:22:39,1.347851807832522,3.5969351255979984,False
2004-02-15 01:32:39,1.4342031094123864,3.5969351255979984,False
2004-02-15 01:42:39,1.2139568225424986,3.5969351255979984,False
2004-02-15 01:52:39,0.8802185840814907,3.5969351255979984,False
2004-02-15 02:02:39,1.0739772922386597,3.5969351255979984,False
2004-02-15 02:12:39,0.8590504017968916,3.5969351255979984,False
2004-02-15 02:22:39,0.7790946587007187,3.5969351255979984,False
2004-02-15 02:32:39,0.8936604477311999,3.5969351255979984,False
2004-02-15 02:42:39,0.40581764804433523,3.5969351255979984,False
2004-02-15 02:52:39,0.8002785628722516,3.5969351255979984,False
2004-02-15 03:02:39,1.452687818285773,3.5969351255979984,False
2004-02-15 03:12:39,0.8282294206608019,3.5969351255979984,False
2004-02-15 03:22:39,0.48780666005351847,3.5969351255979984,False
2004-02-15 03:32:39,0.9194330712411154,3.5969351255979984,False
2004-02-15 03:42:39,0.8039171384756904,3.5969351255979984,False
2004-02-15 03:52:39,0.4397282595932542,3.5969351255979984,False
2004-02-15 04:02:39,0.6096908800107316,3.5969351255979984,False
2004-02-15 04:12:39,0.5859545641930205,3.5969351255979984,False
2004-02-15 04:22:39,0.744968160075339,3.5969351255979984,False
2004-02-15 04:32:39,0.5211736689357613,3.5969351255979984,False
2004-02-15 04:42:39,0.8999274286689202,3.5969351255979984,False
2004-02-15 04:52:39,2.0394363878171093,3.5969351255979984,False
2004-02-15 05:02:39,0.6576348014638365,3.5969351255979984,False
2004-02-15 05:12:39,0.7187550760625052,3.5969351255979984,False
2004-02-15 05:22:39,1.5404447309203464,3.5969351255979984,False
2004-02-15 05:32:39,0.7176205473295039,3.5969351255979984,False
2004-02-15 05:42:39,2.248082277114892,3.5969351255979984,False
2004-02-15 05:52:39,1.4946819727371887,3.5969351255979984,False
2004-02-15 06:02:39,0.747007554468643,3.5969351255979984,False
2004-02-15 06:12:39,1.1164794442442898,3.5969351255979984,False
2004-02-15 06:22:39,1.5278346308637272,3.5969351255979984,False
2004-02-15 06:32:39,0.7618448500889227,3.5969351255979984,False
2004-02-15 06:42:39,0.8951738783343887,3.5969351255979984,False
2004-02-15 06:52:39,1.0596193339726043,3.5969351255979984,False
2004-02-15 07:02:39,0.5995319760619018,3.5969351255979984,False
2004-02-15 07:12:39,0.9508369082949971,3.5969351255979984,False
2004-02-15 07:22:39,1.7521092873563795,3.5969351255979984,False
2004-02-15 07:32:39,0.6685061907946593,3.5969351255979984,False
2004-02-15 07:42:39,0.7008156216209565,3.5969351255979984,False
2004-02-15 07:52:39,0.9438989881081196,3.5969351255979984,False
2004-02-15 08:02:39,1.1232611277340372,3.5969351255979984,False
2004-02-15 08:12:39,0.9772680537383209,3.5969351255979984,False
2004-02-15 08:22:39,1.5767262372719464,3.5969351255979984,False
2004-02-15 08:32:39,0.45059083208723233,3.5969351255979984,False
2004-02-15 08:42:39,0.6841932904086937,3.5969351255979984,False
2004-02-15 08:52:39,0.8586194635816053,3.5969351255979984,False
2004-02-15 09:02:39,0.6253578834078823,3.5969351255979984,False
2004-02-15 09:12:39,1.1970605798050467,3.5969351255979984,False
